,16bit_input_data,16bit_output_data
1520,000000011110000,"1111110111110001
"
1521,000000011110100,"1111110111110010
"
1522,000000011110100,"1111110111110011
"
1523,000000011110100,"1111110111110100
"
1524,000000011110100,"1111110111110101
"
1525,000000011111000,"1111110111110110
"
1526,000000011111000,"1111110111110111
"
1527,000000011111000,"1111110111111000
"
1528,000000011111000,"1111110111111001
"
1529,000000011111100,"1111110111111010
"
1530,000000011111100,"1111110111111011
"
1531,000000011111100,"1111110111111100
"
1532,000000011111100,"1111110111111101
"
1533,000000100000000,"1111110111111110
"
1534,000000100000000,"1111110111111111
"
1535,000000100000000,"1111111000000000
"
1536,000000100000000,"1111111000000001
"
1537,000000100000100,"1111111000000010
"
1538,000000100000100,"1111111000000011
"
1539,000000100000100,"1111111000000100
"
1540,000000100000100,"1111111000000101
"
1541,000000100001000,"1111111000000110
"
1542,000000100001000,"1111111000000111
"
1543,000000100001000,"1111111000001000
"
1544,000000100001000,"1111111000001001
"
1545,000000100001100,"1111111000001010
"
1546,000000100001100,"1111111000001011
"
1547,000000100001100,"1111111000001100
"
1548,000000100001100,"1111111000001101
"
1549,000000100010000,"1111111000001110
"
1550,000000100010000,"1111111000001111
"
1551,000000100010000,"1111111000010000
"
1552,000000100010000,"1111111000010001
"
1553,000000100010100,"1111111000010010
"
1554,000000100010100,"1111111000010011
"
1555,000000100010100,"1111111000010100
"
1556,000000100010100,"1111111000010101
"
1557,000000100011000,"1111111000010110
"
1558,000000100011000,"1111111000010111
"
1559,000000100011000,"1111111000011000
"
1560,000000100011000,"1111111000011001
"
1561,000000100011100,"1111111000011010
"
1562,000000100011100,"1111111000011011
"
1563,000000100011100,"1111111000011100
"
1564,000000100011100,"1111111000011101
"
1565,000000100100001,"1111111000011110
"
1566,000000100100001,"1111111000011111
"
1567,000000100100001,"1111111000100000
"
1568,000000100100001,"1111111000100001
"
1569,000000100100101,"1111111000100010
"
1570,000000100100101,"1111111000100011
"
1571,000000100100101,"1111111000100100
"
1572,000000100100101,"1111111000100101
"
1573,000000100101001,"1111111000100110
"
1574,000000100101001,"1111111000100111
"
1575,000000100101001,"1111111000101000
"
1576,000000100101001,"1111111000101001
"
1577,000000100101101,"1111111000101010
"
1578,000000100101101,"1111111000101011
"
1579,000000100101101,"1111111000101100
"
1580,000000100101101,"1111111000101101
"
1581,000000100110010,"1111111000101110
"
1582,000000100110010,"1111111000101111
"
1583,000000100110010,"1111111000110000
"
1584,000000100110010,"1111111000110001
"
1585,000000100110110,"1111111000110010
"
1586,000000100110110,"1111111000110011
"
1587,000000100110110,"1111111000110100
"
1588,000000100110110,"1111111000110101
"
1589,000000100111011,"1111111000110110
"
1590,000000100111011,"1111111000110111
"
1591,000000100111011,"1111111000111000
"
1592,000000100111011,"1111111000111001
"
1593,000000100111111,"1111111000111010
"
1594,000000100111111,"1111111000111011
"
1595,000000100111111,"1111111000111100
"
1596,000000100111111,"1111111000111101
"
1597,000000101000100,"1111111000111110
"
1598,000000101000100,"1111111000111111
"
1599,000000101000100,"1111111001000000
"
1600,000000101000100,"1111111001000001
"
1601,000000101001000,"1111111001000010
"
1602,000000101001000,"1111111001000011
"
1603,000000101001000,"1111111001000100
"
1604,000000101001000,"1111111001000101
"
1605,000000101001101,"1111111001000110
"
1606,000000101001101,"1111111001000111
"
1607,000000101001101,"1111111001001000
"
1608,000000101001101,"1111111001001001
"
1609,000000101010001,"1111111001001010
"
1610,000000101010001,"1111111001001011
"
1611,000000101010001,"1111111001001100
"
1612,000000101010001,"1111111001001101
"
1613,000000101010110,"1111111001001110
"
1614,000000101010110,"1111111001001111
"
1615,000000101010110,"1111111001010000
"
1616,000000101010110,"1111111001010001
"
1617,000000101011010,"1111111001010010
"
1618,000000101011010,"1111111001010011
"
1619,000000101011010,"1111111001010100
"
1620,000000101011010,"1111111001010101
"
1621,000000101011111,"1111111001010110
"
1622,000000101011111,"1111111001010111
"
1623,000000101011111,"1111111001011000
"
1624,000000101011111,"1111111001011001
"
1625,000000101100100,"1111111001011010
"
1626,000000101100100,"1111111001011011
"
1627,000000101100100,"1111111001011100
"
1628,000000101100100,"1111111001011101
"
1629,000000101101001,"1111111001011110
"
1630,000000101101001,"1111111001011111
"
1631,000000101101001,"1111111001100000
"
1632,000000101101001,"1111111001100001
"
1633,000000101101101,"1111111001100010
"
1634,000000101101101,"1111111001100011
"
1635,000000101101101,"1111111001100100
"
1636,000000101101101,"1111111001100101
"
1637,000000101110010,"1111111001100110
"
1638,000000101110010,"1111111001100111
"
1639,000000101110010,"1111111001101000
"
1640,000000101110010,"1111111001101001
"
1641,000000101110111,"1111111001101010
"
1642,000000101110111,"1111111001101011
"
1643,000000101110111,"1111111001101100
"
1644,000000101110111,"1111111001101101
"
1645,000000101111100,"1111111001101110
"
1646,000000101111100,"1111111001101111
"
1647,000000101111100,"1111111001110000
"
1648,000000101111100,"1111111001110001
"
1649,000000110000001,"1111111001110010
"
1650,000000110000001,"1111111001110011
"
1651,000000110000001,"1111111001110100
"
1652,000000110000001,"1111111001110101
"
1653,000000110000110,"1111111001110110
"
1654,000000110000110,"1111111001110111
"
1655,000000110000110,"1111111001111000
"
1656,000000110000110,"1111111001111001
"
1657,000000110001011,"1111111001111010
"
1658,000000110001011,"1111111001111011
"
1659,000000110001011,"1111111001111100
"
1660,000000110001011,"1111111001111101
"
1661,000000110010000,"1111111001111110
"
1662,000000110010000,"1111111001111111
"
1663,000000110010000,"1111111010000000
"
1664,000000110010000,"1111111010000001
"
1665,000000110010101,"1111111010000010
"
1666,000000110010101,"1111111010000011
"
1667,000000110010101,"1111111010000100
"
1668,000000110010101,"1111111010000101
"
1669,000000110011010,"1111111010000110
"
1670,000000110011010,"1111111010000111
"
1671,000000110011010,"1111111010001000
"
1672,000000110011010,"1111111010001001
"
1673,000000110011111,"1111111010001010
"
1674,000000110011111,"1111111010001011
"
1675,000000110011111,"1111111010001100
"
1676,000000110011111,"1111111010001101
"
1677,000000110100100,"1111111010001110
"
1678,000000110100100,"1111111010001111
"
1679,000000110100100,"1111111010010000
"
1680,000000110100100,"1111111010010001
"
1681,000000110101001,"1111111010010010
"
1682,000000110101001,"1111111010010011
"
1683,000000110101001,"1111111010010100
"
1684,000000110101001,"1111111010010101
"
1685,000000110101110,"1111111010010110
"
1686,000000110101110,"1111111010010111
"
1687,000000110101110,"1111111010011000
"
1688,000000110101110,"1111111010011001
"
1689,000000110110011,"1111111010011010
"
1690,000000110110011,"1111111010011011
"
1691,000000110110011,"1111111010011100
"
1692,000000110110011,"1111111010011101
"
1693,000000110111001,"1111111010011110
"
1694,000000110111001,"1111111010011111
"
1695,000000110111001,"1111111010100000
"
1696,000000110111001,"1111111010100001
"
1697,000000110111110,"1111111010100010
"
1698,000000110111110,"1111111010100011
"
1699,000000110111110,"1111111010100100
"
1700,000000110111110,"1111111010100101
"
1701,000000111000011,"1111111010100110
"
1702,000000111000011,"1111111010100111
"
1703,000000111000011,"1111111010101000
"
1704,000000111000011,"1111111010101001
"
1705,000000111001000,"1111111010101010
"
1706,000000111001000,"1111111010101011
"
1707,000000111001000,"1111111010101100
"
1708,000000111001000,"1111111010101101
"
1709,000000111001110,"1111111010101110
"
1710,000000111001110,"1111111010101111
"
1711,000000111001110,"1111111010110000
"
1712,000000111001110,"1111111010110001
"
1713,000000111010011,"1111111010110010
"
1714,000000111010011,"1111111010110011
"
1715,000000111010011,"1111111010110100
"
1716,000000111010011,"1111111010110101
"
1717,000000111011001,"1111111010110110
"
1718,000000111011001,"1111111010110111
"
1719,000000111011001,"1111111010111000
"
1720,000000111011001,"1111111010111001
"
1721,000000111011110,"1111111010111010
"
1722,000000111011110,"1111111010111011
"
1723,000000111011110,"1111111010111100
"
1724,000000111011110,"1111111010111101
"
1725,000000111100100,"1111111010111110
"
1726,000000111100100,"1111111010111111
"
1727,000000111100100,"1111111011000000
"
1728,000000111100100,"1111111011000001
"
1729,000000111101001,"1111111011000010
"
1730,000000111101001,"1111111011000011
"
1731,000000111101001,"1111111011000100
"
1732,000000111101001,"1111111011000101
"
1733,000000111101111,"1111111011000110
"
1734,000000111101111,"1111111011000111
"
1735,000000111101111,"1111111011001000
"
1736,000000111101111,"1111111011001001
"
1737,000000111110100,"1111111011001010
"
1738,000000111110100,"1111111011001011
"
1739,000000111110100,"1111111011001100
"
1740,000000111110100,"1111111011001101
"
1741,000000111111010,"1111111011001110
"
1742,000000111111010,"1111111011001111
"
1743,000000111111010,"1111111011010000
"
1744,000000111111010,"1111111011010001
"
1745,000000111111111,"1111111011010010
"
1746,000000111111111,"1111111011010011
"
1747,000000111111111,"1111111011010100
"
1748,000000111111111,"1111111011010101
"
1749,000001000000101,"1111111011010110
"
1750,000001000000101,"1111111011010111
"
1751,000001000000101,"1111111011011000
"
1752,000001000000101,"1111111011011001
"
1753,000001000001011,"1111111011011010
"
1754,000001000001011,"1111111011011011
"
1755,000001000001011,"1111111011011100
"
1756,000001000001011,"1111111011011101
"
1757,000001000010001,"1111111011011110
"
1758,000001000010001,"1111111011011111
"
1759,000001000010001,"1111111011100000
"
1760,000001000010001,"1111111011100001
"
1761,000001000010110,"1111111011100010
"
1762,000001000010110,"1111111011100011
"
1763,000001000010110,"1111111011100100
"
1764,000001000010110,"1111111011100101
"
1765,000001000011100,"1111111011100110
"
1766,000001000011100,"1111111011100111
"
1767,000001000011100,"1111111011101000
"
1768,000001000011100,"1111111011101001
"
1769,000001000100010,"1111111011101010
"
1770,000001000100010,"1111111011101011
"
1771,000001000100010,"1111111011101100
"
1772,000001000100010,"1111111011101101
"
1773,000001000101000,"1111111011101110
"
1774,000001000101000,"1111111011101111
"
1775,000001000101000,"1111111011110000
"
1776,000001000101000,"1111111011110001
"
1777,000001000101110,"1111111011110010
"
1778,000001000101110,"1111111011110011
"
1779,000001000101110,"1111111011110100
"
1780,000001000101110,"1111111011110101
"
1781,000001000110100,"1111111011110110
"
1782,000001000110100,"1111111011110111
"
1783,000001000110100,"1111111011111000
"
1784,000001000110100,"1111111011111001
"
1785,000001000111010,"1111111011111010
"
1786,000001000111010,"1111111011111011
"
1787,000001000111010,"1111111011111100
"
1788,000001000111010,"1111111011111101
"
1789,000001001000000,"1111111011111110
"
1790,000001001000000,"1111111011111111
"
1791,000001001000000,"1111111100000000
"
1792,000001001000000,"1111111100000001
"
1793,000001001000110,"1111111100000010
"
1794,000001001000110,"1111111100000011
"
1795,000001001000110,"1111111100000100
"
1796,000001001000110,"1111111100000101
"
1797,000001001001100,"1111111100000110
"
1798,000001001001100,"1111111100000111
"
1799,000001001001100,"1111111100001000
"
1800,000001001001100,"1111111100001001
"
1801,000001001010010,"1111111100001010
"
1802,000001001010010,"1111111100001011
"
1803,000001001010010,"1111111100001100
"
1804,000001001010010,"1111111100001101
"
1805,000001001011000,"1111111100001110
"
1806,000001001011000,"1111111100001111
"
1807,000001001011000,"1111111100010000
"
1808,000001001011000,"1111111100010001
"
1809,000001001011110,"1111111100010010
"
1810,000001001011110,"1111111100010011
"
1811,000001001011110,"1111111100010100
"
1812,000001001011110,"1111111100010101
"
1813,000001001100100,"1111111100010110
"
1814,000001001100100,"1111111100010111
"
1815,000001001100100,"1111111100011000
"
1816,000001001100100,"1111111100011001
"
1817,000001001101010,"1111111100011010
"
1818,000001001101010,"1111111100011011
"
1819,000001001101010,"1111111100011100
"
1820,000001001101010,"1111111100011101
"
1821,000001001110001,"1111111100011110
"
1822,000001001110001,"1111111100011111
"
1823,000001001110001,"1111111100100000
"
1824,000001001110001,"1111111100100001
"
1825,000001001110111,"1111111100100010
"
1826,000001001110111,"1111111100100011
"
1827,000001001110111,"1111111100100100
"
1828,000001001110111,"1111111100100101
"
1829,000001001111101,"1111111100100110
"
1830,000001001111101,"1111111100100111
"
1831,000001001111101,"1111111100101000
"
1832,000001001111101,"1111111100101001
"
1833,000001010000011,"1111111100101010
"
1834,000001010000011,"1111111100101011
"
1835,000001010000011,"1111111100101100
"
1836,000001010000011,"1111111100101101
"
1837,000001010001010,"1111111100101110
"
1838,000001010001010,"1111111100101111
"
1839,000001010001010,"1111111100110000
"
1840,000001010001010,"1111111100110001
"
1841,000001010010000,"1111111100110010
"
1842,000001010010000,"1111111100110011
"
1843,000001010010000,"1111111100110100
"
1844,000001010010000,"1111111100110101
"
1845,000001010010111,"1111111100110110
"
1846,000001010010111,"1111111100110111
"
1847,000001010010111,"1111111100111000
"
1848,000001010010111,"1111111100111001
"
1849,000001010011101,"1111111100111010
"
1850,000001010011101,"1111111100111011
"
1851,000001010011101,"1111111100111100
"
1852,000001010011101,"1111111100111101
"
1853,000001010100100,"1111111100111110
"
1854,000001010100100,"1111111100111111
"
1855,000001010100100,"1111111101000000
"
1856,000001010100100,"1111111101000001
"
1857,000001010101010,"1111111101000010
"
1858,000001010101010,"1111111101000011
"
1859,000001010101010,"1111111101000100
"
1860,000001010101010,"1111111101000101
"
1861,000001010110001,"1111111101000110
"
1862,000001010110001,"1111111101000111
"
1863,000001010110001,"1111111101001000
"
1864,000001010110001,"1111111101001001
"
1865,000001010110111,"1111111101001010
"
1866,000001010110111,"1111111101001011
"
1867,000001010110111,"1111111101001100
"
1868,000001010110111,"1111111101001101
"
1869,000001010111110,"1111111101001110
"
1870,000001010111110,"1111111101001111
"
1871,000001010111110,"1111111101010000
"
1872,000001010111110,"1111111101010001
"
1873,000001011000100,"1111111101010010
"
1874,000001011000100,"1111111101010011
"
1875,000001011000100,"1111111101010100
"
1876,000001011000100,"1111111101010101
"
1877,000001011001011,"1111111101010110
"
1878,000001011001011,"1111111101010111
"
1879,000001011001011,"1111111101011000
"
1880,000001011001011,"1111111101011001
"
1881,000001011010010,"1111111101011010
"
1882,000001011010010,"1111111101011011
"
1883,000001011010010,"1111111101011100
"
1884,000001011010010,"1111111101011101
"
1885,000001011011001,"1111111101011110
"
1886,000001011011001,"1111111101011111
"
1887,000001011011001,"1111111101100000
"
1888,000001011011001,"1111111101100001
"
1889,000001011011111,"1111111101100010
"
1890,000001011011111,"1111111101100011
"
1891,000001011011111,"1111111101100100
"
1892,000001011011111,"1111111101100101
"
1893,000001011100110,"1111111101100110
"
1894,000001011100110,"1111111101100111
"
1895,000001011100110,"1111111101101000
"
1896,000001011100110,"1111111101101001
"
1897,000001011101101,"1111111101101010
"
1898,000001011101101,"1111111101101011
"
1899,000001011101101,"1111111101101100
"
1900,000001011101101,"1111111101101101
"
1901,000001011110100,"1111111101101110
"
1902,000001011110100,"1111111101101111
"
1903,000001011110100,"1111111101110000
"
1904,000001011110100,"1111111101110001
"
1905,000001011111011,"1111111101110010
"
1906,000001011111011,"1111111101110011
"
1907,000001011111011,"1111111101110100
"
1908,000001011111011,"1111111101110101
"
1909,000001100000010,"1111111101110110
"
1910,000001100000010,"1111111101110111
"
1911,000001100000010,"1111111101111000
"
1912,000001100000010,"1111111101111001
"
1913,000001100001001,"1111111101111010
"
1914,000001100001001,"1111111101111011
"
1915,000001100001001,"1111111101111100
"
1916,000001100001001,"1111111101111101
"
1917,000001100010000,"1111111101111110
"
1918,000001100010000,"1111111101111111
"
1919,000001100010000,"1111111110000000
"
1920,000001100010000,"1111111110000001
"
1921,000001100010111,"1111111110000010
"
1922,000001100010111,"1111111110000011
"
1923,000001100010111,"1111111110000100
"
1924,000001100010111,"1111111110000101
"
1925,000001100011110,"1111111110000110
"
1926,000001100011110,"1111111110000111
"
1927,000001100011110,"1111111110001000
"
1928,000001100011110,"1111111110001001
"
1929,000001100100101,"1111111110001010
"
1930,000001100100101,"1111111110001011
"
1931,000001100100101,"1111111110001100
"
1932,000001100100101,"1111111110001101
"
1933,000001100101100,"1111111110001110
"
1934,000001100101100,"1111111110001111
"
1935,000001100101100,"1111111110010000
"
1936,000001100101100,"1111111110010001
"
1937,000001100110011,"1111111110010010
"
1938,000001100110011,"1111111110010011
"
1939,000001100110011,"1111111110010100
"
1940,000001100110011,"1111111110010101
"
1941,000001100111010,"1111111110010110
"
1942,000001100111010,"1111111110010111
"
1943,000001100111010,"1111111110011000
"
1944,000001100111010,"1111111110011001
"
1945,000001101000001,"1111111110011010
"
1946,000001101000001,"1111111110011011
"
1947,000001101000001,"1111111110011100
"
1948,000001101000001,"1111111110011101
"
1949,000001101001001,"1111111110011110
"
1950,000001101001001,"1111111110011111
"
1951,000001101001001,"1111111110100000
"
1952,000001101001001,"1111111110100001
"
1953,000001101010000,"1111111110100010
"
1954,000001101010000,"1111111110100011
"
1955,000001101010000,"1111111110100100
"
1956,000001101010000,"1111111110100101
"
1957,000001101010111,"1111111110100110
"
1958,000001101010111,"1111111110100111
"
1959,000001101010111,"1111111110101000
"
1960,000001101010111,"1111111110101001
"
1961,000001101011110,"1111111110101010
"
1962,000001101011110,"1111111110101011
"
1963,000001101011110,"1111111110101100
"
1964,000001101011110,"1111111110101101
"
1965,000001101100110,"1111111110101110
"
1966,000001101100110,"1111111110101111
"
1967,000001101100110,"1111111110110000
"
1968,000001101100110,"1111111110110001
"
1969,000001101101101,"1111111110110010
"
1970,000001101101101,"1111111110110011
"
1971,000001101101101,"1111111110110100
"
1972,000001101101101,"1111111110110101
"
1973,000001101110101,"1111111110110110
"
1974,000001101110101,"1111111110110111
"
1975,000001101110101,"1111111110111000
"
1976,000001101110101,"1111111110111001
"
1977,000001101111100,"1111111110111010
"
1978,000001101111100,"1111111110111011
"
1979,000001101111100,"1111111110111100
"
1980,000001101111100,"1111111110111101
"
1981,000001110000100,"1111111110111110
"
1982,000001110000100,"1111111110111111
"
1983,000001110000100,"1111111111000000
"
1984,000001110000100,"1111111111000001
"
1985,000001110001011,"1111111111000010
"
1986,000001110001011,"1111111111000011
"
1987,000001110001011,"1111111111000100
"
1988,000001110001011,"1111111111000101
"
1989,000001110010011,"1111111111000110
"
1990,000001110010011,"1111111111000111
"
1991,000001110010011,"1111111111001000
"
1992,000001110010011,"1111111111001001
"
1993,000001110011010,"1111111111001010
"
1994,000001110011010,"1111111111001011
"
1995,000001110011010,"1111111111001100
"
1996,000001110011010,"1111111111001101
"
1997,000001110100010,"1111111111001110
"
1998,000001110100010,"1111111111001111
"
1999,000001110100010,"1111111111010000
"
2000,000001110100010,"1111111111010001
"
2001,000001110101001,"1111111111010010
"
2002,000001110101001,"1111111111010011
"
2003,000001110101001,"1111111111010100
"
2004,000001110101001,"1111111111010101
"
2005,000001110110001,"1111111111010110
"
2006,000001110110001,"1111111111010111
"
2007,000001110110001,"1111111111011000
"
2008,000001110110001,"1111111111011001
"
2009,000001110111001,"1111111111011010
"
2010,000001110111001,"1111111111011011
"
2011,000001110111001,"1111111111011100
"
2012,000001110111001,"1111111111011101
"
2013,000001111000001,"1111111111011110
"
2014,000001111000001,"1111111111011111
"
2015,000001111000001,"1111111111100000
"
2016,000001111000001,"1111111111100001
"
2017,000001111001000,"1111111111100010
"
2018,000001111001000,"1111111111100011
"
2019,000001111001000,"1111111111100100
"
2020,000001111001000,"1111111111100101
"
2021,000001111010000,"1111111111100110
"
2022,000001111010000,"1111111111100111
"
2023,000001111010000,"1111111111101000
"
2024,000001111010000,"1111111111101001
"
2025,000001111011000,"1111111111101010
"
2026,000001111011000,"1111111111101011
"
2027,000001111011000,"1111111111101100
"
2028,000001111011000,"1111111111101101
"
2029,000001111100000,"1111111111101110
"
2030,000001111100000,"1111111111101111
"
2031,000001111100000,"1111111111110000
"
2032,000001111100000,"1111111111110001
"
2033,000001111101000,"1111111111110010
"
2034,000001111101000,"1111111111110011
"
2035,000001111101000,"1111111111110100
"
2036,000001111101000,"1111111111110101
"
2037,000001111110000,"1111111111110110
"
2038,000001111110000,"1111111111110111
"
2039,000001111110000,"1111111111111000
"
2040,000001111110000,"1111111111111001
"
2041,000001111111000,"1111111111111010
"
2042,000001111111000,"1111111111111011
"
2043,000001111111000,"1111111111111100
"
2044,000001111111000,"1111111111111101
"
2045,000010000000000,"1111111111111110
"
2046,000010000000000,"1111111111111111
"
2047,000010000000000,"0000000000000000
"
2048,000010000000000,"0000000000000001
"
2049,000010000000000,"0000000000000010
"
2050,000010000000000,"0000000000000011
"
2051,000010000000000,"0000000000000100
"
2052,000010000001000,"0000000000000101
"
2053,000010000001000,"0000000000000110
"
2054,000010000001000,"0000000000000111
"
2055,000010000001000,"0000000000001000
"
2056,000010000001111,"0000000000001001
"
2057,000010000001111,"0000000000001010
"
2058,000010000001111,"0000000000001011
"
2059,000010000001111,"0000000000001100
"
2060,000010000010111,"0000000000001101
"
2061,000010000010111,"0000000000001110
"
2062,000010000010111,"0000000000001111
"
2063,000010000010111,"0000000000010000
"
2064,000010000011111,"0000000000010001
"
2065,000010000011111,"0000000000010010
"
2066,000010000011111,"0000000000010011
"
2067,000010000011111,"0000000000010100
"
2068,000010000100111,"0000000000010101
"
2069,000010000100111,"0000000000010110
"
2070,000010000100111,"0000000000010111
"
2071,000010000100111,"0000000000011000
"
2072,000010000101111,"0000000000011001
"
2073,000010000101111,"0000000000011010
"
2074,000010000101111,"0000000000011011
"
2075,000010000101111,"0000000000011100
"
2076,000010000110111,"0000000000011101
"
2077,000010000110111,"0000000000011110
"
2078,000010000110111,"0000000000011111
"
2079,000010000110111,"0000000000100000
"
2080,000010000111111,"0000000000100001
"
2081,000010000111111,"0000000000100010
"
2082,000010000111111,"0000000000100011
"
2083,000010000111111,"0000000000100100
"
2084,000010001000110,"0000000000100101
"
2085,000010001000110,"0000000000100110
"
2086,000010001000110,"0000000000100111
"
2087,000010001000110,"0000000000101000
"
2088,000010001001110,"0000000000101001
"
2089,000010001001110,"0000000000101010
"
2090,000010001001110,"0000000000101011
"
2091,000010001001110,"0000000000101100
"
2092,000010001010110,"0000000000101101
"
2093,000010001010110,"0000000000101110
"
2094,000010001010110,"0000000000101111
"
2095,000010001010110,"0000000000110000
"
2096,000010001011101,"0000000000110001
"
2097,000010001011101,"0000000000110010
"
2098,000010001011101,"0000000000110011
"
2099,000010001011101,"0000000000110100
"
2100,000010001100101,"0000000000110101
"
2101,000010001100101,"0000000000110110
"
2102,000010001100101,"0000000000110111
"
2103,000010001100101,"0000000000111000
"
2104,000010001101100,"0000000000111001
"
2105,000010001101100,"0000000000111010
"
2106,000010001101100,"0000000000111011
"
2107,000010001101100,"0000000000111100
"
2108,000010001110100,"0000000000111101
"
2109,000010001110100,"0000000000111110
"
2110,000010001110100,"0000000000111111
"
2111,000010001110100,"0000000001000000
"
2112,000010001111100,"0000000001000001
"
2113,000010001111100,"0000000001000010
"
2114,000010001111100,"0000000001000011
"
2115,000010001111100,"0000000001000100
"
2116,000010010000011,"0000000001000101
"
2117,000010010000011,"0000000001000110
"
2118,000010010000011,"0000000001000111
"
2119,000010010000011,"0000000001001000
"
2120,000010010001010,"0000000001001001
"
2121,000010010001010,"0000000001001010
"
2122,000010010001010,"0000000001001011
"
2123,000010010001010,"0000000001001100
"
2124,000010010010010,"0000000001001101
"
2125,000010010010010,"0000000001001110
"
2126,000010010010010,"0000000001001111
"
2127,000010010010010,"0000000001010000
"
2128,000010010011001,"0000000001010001
"
2129,000010010011001,"0000000001010010
"
2130,000010010011001,"0000000001010011
"
2131,000010010011001,"0000000001010100
"
2132,000010010100001,"0000000001010101
"
2133,000010010100001,"0000000001010110
"
2134,000010010100001,"0000000001010111
"
2135,000010010100001,"0000000001011000
"
2136,000010010101000,"0000000001011001
"
2137,000010010101000,"0000000001011010
"
2138,000010010101000,"0000000001011011
"
2139,000010010101000,"0000000001011100
"
2140,000010010101111,"0000000001011101
"
2141,000010010101111,"0000000001011110
"
2142,000010010101111,"0000000001011111
"
2143,000010010101111,"0000000001100000
"
2144,000010010110111,"0000000001100001
"
2145,000010010110111,"0000000001100010
"
2146,000010010110111,"0000000001100011
"
2147,000010010110111,"0000000001100100
"
2148,000010010111110,"0000000001100101
"
2149,000010010111110,"0000000001100110
"
2150,000010010111110,"0000000001100111
"
2151,000010010111110,"0000000001101000
"
2152,000010011000101,"0000000001101001
"
2153,000010011000101,"0000000001101010
"
2154,000010011000101,"0000000001101011
"
2155,000010011000101,"0000000001101100
"
2156,000010011001100,"0000000001101101
"
2157,000010011001100,"0000000001101110
"
2158,000010011001100,"0000000001101111
"
2159,000010011001100,"0000000001110000
"
2160,000010011010011,"0000000001110001
"
2161,000010011010011,"0000000001110010
"
2162,000010011010011,"0000000001110011
"
2163,000010011010011,"0000000001110100
"
2164,000010011011010,"0000000001110101
"
2165,000010011011010,"0000000001110110
"
2166,000010011011010,"0000000001110111
"
2167,000010011011010,"0000000001111000
"
2168,000010011100001,"0000000001111001
"
2169,000010011100001,"0000000001111010
"
2170,000010011100001,"0000000001111011
"
2171,000010011100001,"0000000001111100
"
2172,000010011101001,"0000000001111101
"
2173,000010011101001,"0000000001111110
"
2174,000010011101001,"0000000001111111
"
2175,000010011101001,"0000000010000000
"
2176,000010011110000,"0000000010000001
"
2177,000010011110000,"0000000010000010
"
2178,000010011110000,"0000000010000011
"
2179,000010011110000,"0000000010000100
"
2180,000010011110111,"0000000010000101
"
2181,000010011110111,"0000000010000110
"
2182,000010011110111,"0000000010000111
"
2183,000010011110111,"0000000010001000
"
2184,000010011111101,"0000000010001001
"
2185,000010011111101,"0000000010001010
"
2186,000010011111101,"0000000010001011
"
2187,000010011111101,"0000000010001100
"
2188,000010100000100,"0000000010001101
"
2189,000010100000100,"0000000010001110
"
2190,000010100000100,"0000000010001111
"
2191,000010100000100,"0000000010010000
"
2192,000010100001011,"0000000010010001
"
2193,000010100001011,"0000000010010010
"
2194,000010100001011,"0000000010010011
"
2195,000010100001011,"0000000010010100
"
2196,000010100010010,"0000000010010101
"
2197,000010100010010,"0000000010010110
"
2198,000010100010010,"0000000010010111
"
2199,000010100010010,"0000000010011000
"
2200,000010100011001,"0000000010011001
"
2201,000010100011001,"0000000010011010
"
2202,000010100011001,"0000000010011011
"
2203,000010100011001,"0000000010011100
"
2204,000010100100000,"0000000010011101
"
2205,000010100100000,"0000000010011110
"
2206,000010100100000,"0000000010011111
"
2207,000010100100000,"0000000010100000
"
2208,000010100100111,"0000000010100001
"
2209,000010100100111,"0000000010100010
"
2210,000010100100111,"0000000010100011
"
2211,000010100100111,"0000000010100100
"
2212,000010100101101,"0000000010100101
"
2213,000010100101101,"0000000010100110
"
2214,000010100101101,"0000000010100111
"
2215,000010100101101,"0000000010101000
"
2216,000010100110100,"0000000010101001
"
2217,000010100110100,"0000000010101010
"
2218,000010100110100,"0000000010101011
"
2219,000010100110100,"0000000010101100
"
2220,000010100111011,"0000000010101101
"
2221,000010100111011,"0000000010101110
"
2222,000010100111011,"0000000010101111
"
2223,000010100111011,"0000000010110000
"
2224,000010101000001,"0000000010110001
"
2225,000010101000001,"0000000010110010
"
2226,000010101000001,"0000000010110011
"
2227,000010101000001,"0000000010110100
"
2228,000010101001000,"0000000010110101
"
2229,000010101001000,"0000000010110110
"
2230,000010101001000,"0000000010110111
"
2231,000010101001000,"0000000010111000
"
2232,000010101001110,"0000000010111001
"
2233,000010101001110,"0000000010111010
"
2234,000010101001110,"0000000010111011
"
2235,000010101001110,"0000000010111100
"
2236,000010101010101,"0000000010111101
"
2237,000010101010101,"0000000010111110
"
2238,000010101010101,"0000000010111111
"
2239,000010101010101,"0000000011000000
"
2240,000010101011100,"0000000011000001
"
2241,000010101011100,"0000000011000010
"
2242,000010101011100,"0000000011000011
"
2243,000010101011100,"0000000011000100
"
2244,000010101100010,"0000000011000101
"
2245,000010101100010,"0000000011000110
"
2246,000010101100010,"0000000011000111
"
2247,000010101100010,"0000000011001000
"
2248,000010101101000,"0000000011001001
"
2249,000010101101000,"0000000011001010
"
2250,000010101101000,"0000000011001011
"
2251,000010101101000,"0000000011001100
"
2252,000010101101111,"0000000011001101
"
2253,000010101101111,"0000000011001110
"
2254,000010101101111,"0000000011001111
"
