,Time (Seconds),Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Position
3104,11.700001,33.946915,-0.300993,-16.973225,16.804136,12.266077,-6.789195,-0.075706,0.031924,-33.946491,33.940441,0.41768,-0.50792,-0.510953,-1.183221,23.452166,-19.787127,49.903301,-39.766769,-26.498579,21.544575,1.299293,-1.139959,Right
3105,11.715,33.946777,-0.298206,-16.973238,16.815775,11.579575,-6.789195,-0.076785,0.03131,-33.946491,33.937542,0.366686,-0.410153,-0.867489,-1.477629,22.637461,-19.43992,47.952095,-39.084309,-25.556532,21.209404,0.476269,-1.651267,Right
3106,11.73,33.946491,-0.297113,-16.973211,16.801022,10.372107,-6.789195,-0.067906,0.02661,-33.946507,33.938076,0.373065,-0.423936,-1.505278,-1.95756,21.17024,-18.790998,44.943573,-37.727631,-23.840433,20.542027,-0.976826,-2.307702,Right
3107,11.745,33.946804,-0.300501,-16.973238,16.807224,9.596334,-6.789195,-0.074804,0.025982,-33.946476,33.938103,0.361399,-0.322371,-1.821133,-2.188174,20.527519,-18.51458,42.840134,-37.143703,-22.928112,20.253368,-1.692111,-2.805787,Right
3108,11.76,33.946587,-0.297441,-16.973225,16.811951,8.935472,-6.789195,-0.071485,0.028004,-33.946491,33.939102,0.356754,-0.233483,-2.209484,-2.501611,19.604856,-18.115929,40.625568,-36.334026,-21.909882,19.848585,-2.587166,-3.336479,Right
3109,11.775001,33.946587,-0.294204,-16.973225,16.821089,8.253368,-6.789181,-0.06852,0.02922,-33.946491,33.938118,0.331879,-0.098423,-2.555993,-2.742662,18.87005,-17.788448,38.695084,-35.657944,-20.961386,19.513004,-3.366177,-3.776166,Right
3110,11.79,33.946178,-0.28027,-16.973198,16.79978,6.964266,-6.789195,-0.064832,0.020586,-33.946518,33.939892,0.353913,-0.001694,-3.236786,-3.254872,17.362177,-17.125593,35.650555,-34.295174,-19.295803,18.844971,-4.657083,-4.651113,Right
3111,11.805,33.946411,-0.283166,-16.973225,16.796911,6.821856,-6.789181,-0.071731,0.028154,-33.946491,33.940548,0.412339,0.063794,-3.223057,-3.251908,17.425205,-17.166368,35.23188,-34.345757,-19.185429,18.87117,-4.819682,-4.765887,Right
3112,11.820001,33.946476,-0.282169,-16.973185,16.856087,6.748883,-8.048927,-0.064176,0.049737,-33.946491,33.942299,0.356973,0.140483,-2.749779,-3.963941,17.106304,-17.964012,34.475983,-36.490902,-18.889858,20.304432,-4.582661,-6.055277,Right
3113,11.835,33.94664,-0.298589,-16.973211,16.811323,6.751587,-9.10288,-0.053603,0.052073,-33.946476,33.933434,0.217623,0.210807,-2.246859,-4.526612,17.08539,-18.755577,34.342327,-38.660332,-18.803579,21.612236,-4.474921,-7.017227,Right
3114,11.85,33.946697,-0.293766,-16.973211,16.80172,6.820149,-10.406654,-0.035886,0.060884,-33.946491,33.935043,0.218839,0.359855,-1.654504,-5.191449,17.014261,-19.701845,34.185467,-41.19231,-18.807514,23.21035,-4.099329,-8.207593,Right
3115,11.865001,33.94664,-0.300761,-16.973225,16.783564,6.890664,-11.692997,-0.015546,0.06837,-33.946507,33.934566,0.276991,0.380742,-1.016551,-5.833337,17.002035,-20.67016,34.136398,-43.766022,-18.728748,24.812794,-3.657293,-9.356198,Right
3116,11.88,33.946682,-0.296471,-16.973211,16.794998,6.889011,-13.031455,-0.003265,0.073425,-33.946476,33.936272,0.315486,0.484165,-0.371931,-6.499226,16.985355,-21.665293,34.102207,-46.404251,-18.800478,26.478416,-3.19284,-10.548844,Right
3117,11.895,33.946899,-0.286404,-16.973238,16.862808,6.819958,-15.499024,0.00194,0.089967,-33.946491,33.929893,0.33804,0.623487,0.906079,-7.772318,16.980915,-23.568441,34.09573,-50.114655,-18.716152,29.23806,-2.253689,-12.704494,Right
3118,11.910001,33.946518,-0.284928,-16.973225,16.825447,6.8855,-16.763115,0.008333,0.077741,-33.946465,33.935234,0.396971,0.623706,1.48879,-8.361367,16.976831,-24.478825,34.077427,-53.402409,-18.743187,31.104286,-1.73118,-13.821775,Right
3119,11.925,33.946724,-0.292359,-16.973267,16.813972,6.914091,-18.350546,0.018838,0.080979,-33.946476,33.939468,0.427584,0.601398,2.281625,-9.136143,16.975424,-25.662907,34.077263,-56.486744,-18.661005,33.049347,-1.14127,-15.209698,Right
3120,11.940001,33.946846,-0.292332,-16.973238,16.866415,6.908463,-19.712992,0.024315,0.080309,-33.946491,33.939621,0.621206,0.57838,2.959808,-9.803411,16.9744,-26.681944,34.141315,-59.434956,-18.574276,34.809978,-0.576536,-16.404762,Right
3121,11.955,33.946751,-0.294941,-16.97328,16.842701,6.752954,-19.861166,0.012021,0.051732,-33.946476,33.936764,0.537372,0.525378,3.028561,-9.894553,16.973963,-26.786636,34.093311,-59.921825,-18.658356,34.992973,-0.282141,-16.531858,Right
3122,11.97,33.946396,-0.283699,-16.973253,16.798454,6.790123,-20.17153,0.012718,0.058221,-33.946476,33.93895,0.619375,0.535432,4.198558,-10.033998,16.973717,-24.93004,34.06057,-56.591602,-18.692986,32.308586,1.033968,-15.764937,Right
3123,11.985001,33.946587,-0.27889,-16.973293,16.811035,6.605749,-20.237114,0.005737,0.057251,-33.946476,33.939075,0.5533,0.356877,4.637193,-10.078218,16.973581,-24.223417,34.039326,-53.268482,-18.675117,29.981157,2.495259,-15.149852,Right
3124,12.0,33.94585,-0.248004,-16.97328,16.797348,6.434052,-20.311262,-0.021297,0.055352,-33.946476,33.928391,0.478332,0.609635,5.322083,-10.075595,16.973513,-23.007929,34.013168,-49.860065,-18.648096,27.612202,3.768065,-14.307935,Right
3125,12.015,33.946136,-0.246802,-16.973267,16.768894,6.410283,-20.333447,-0.037962,0.047743,-33.946465,33.935371,0.434728,0.60118,5.863389,-10.096727,16.973471,-21.920631,34.004864,-46.437733,-18.634874,25.347994,5.052673,-13.731071,Right
3126,12.030001,33.946178,-0.271486,-16.973253,16.756163,6.417072,-20.351873,-0.044492,0.041896,-33.946465,33.936096,0.371494,0.244931,6.464583,-10.129991,16.973457,-20.818813,33.959713,-43.034317,-18.662619,23.045713,6.232288,-13.184615,Right
3127,12.045,33.946411,-0.261186,-16.973238,16.83725,6.419162,-20.358664,-0.050434,0.03758,-33.946465,33.932228,0.312741,0.175153,6.985057,-9.510738,16.973444,-20.862909,33.95261,-42.619396,-18.664038,23.037695,6.98503,-12.448279,Right
3128,12.06,33.946465,-0.248469,-16.973267,16.872261,6.336107,-20.363377,-0.067469,0.03079,-33.946465,33.930714,0.264328,0.067168,7.524724,-8.979827,16.973444,-20.739309,33.952995,-42.026085,-18.666115,22.654236,7.780091,-11.545533,Right
3129,12.075001,33.946274,-0.238592,-16.973267,16.846403,6.314469,-20.365343,-0.080282,0.025149,-33.946465,33.93148,0.244384,-0.0618,8.040868,-8.347925,16.973444,-20.853046,33.942638,-42.14093,-18.670118,22.725719,8.487535,-10.758996,Right
3130,12.09,33.946793,-0.239234,-16.973238,16.869474,6.344303,-20.366587,-0.08632,0.024971,-33.946476,33.930508,0.318642,-0.269847,8.560809,-7.712923,16.973431,-20.951033,34.004971,-42.226841,-18.604233,22.76528,9.154953,-9.938977,Right
3131,12.105,33.946629,-0.252143,-16.973253,16.786953,6.480115,-20.367146,-0.076826,0.033741,-33.946476,33.931793,0.455232,-0.406943,9.052911,-7.061337,16.973402,-21.117348,34.068832,-42.487587,-18.565561,22.899698,9.701833,-9.245071,Right
3132,12.12,33.946983,-0.26497,-16.973267,16.792212,6.713215,-20.36746,-0.048617,0.050871,-33.946491,33.935318,0.561141,-0.24978,9.581294,-6.395694,16.973402,-21.285929,34.075035,-42.728996,-18.634914,23.037518,10.324418,-8.515771,Right
3133,12.135,33.946835,-0.268385,-16.973267,16.809942,6.746109,-20.367638,-0.033454,0.065679,-33.946491,33.933338,0.816658,-0.242485,10.0914,-5.717633,16.973402,-21.457232,34.114021,-43.041641,-18.554674,23.196129,10.935366,-7.785596,Right
3134,12.150001,33.946629,-0.293712,-16.97328,16.697546,6.900362,-20.367706,-0.008647,0.081675,-33.946507,33.946915,0.364992,-0.116578,11.091216,-4.429159,16.973362,-21.798016,33.980137,-43.654743,-18.83415,23.515289,12.253988,-6.207304,Right
3135,12.165,33.946396,-0.269424,-16.973238,16.838343,6.746123,-20.367762,-0.013906,0.079298,-33.946476,33.941341,0.535719,0.018032,11.567691,-3.818677,16.973417,-21.931465,34.020176,-43.951546,-18.717422,23.655977,12.892761,-5.407105,Right
3136,12.18,33.947338,-0.299121,-16.973253,16.851784,6.69655,-20.367775,-0.013647,0.078438,-33.946476,33.934593,0.263195,0.122493,12.178364,-3.034407,16.973293,-22.134895,34.056267,-44.333488,-18.597744,23.85486,13.692877,-4.43155,Right
3137,12.195001,33.946476,-0.26594,-16.973267,16.860405,6.547816,-20.367788,-0.03064,0.070009,-33.946507,33.934811,0.595674,0.186013,12.693797,-2.353656,16.973402,-22.292631,34.052727,-44.683002,-18.644981,24.021488,14.382179,-3.548734,Right
3138,12.21,33.946449,-0.251624,-16.973253,16.861797,6.509239,-20.367802,-0.039752,0.066253,-33.946491,33.936207,0.547563,0.322563,13.236443,-1.643494,16.973402,-22.455996,33.996925,-45.04417,-18.654325,24.197174,15.197349,-2.688595,Right
3139,12.225,33.946259,-0.250163,-16.973253,16.796993,6.702287,-20.367802,-0.022936,0.077728,-33.946491,33.935917,0.631219,0.340362,14.207477,-0.338422,16.973431,-22.786043,33.99855,-45.696178,-18.692602,24.524477,16.482134,-1.30708,Right
3140,12.240001,33.946423,-0.25437,-16.973253,16.811104,6.740673,-20.367802,-0.012499,0.083697,-33.946491,33.941288,0.634415,0.296676,14.683008,0.285174,16.973417,-22.928371,33.979729,-45.995258,-18.679283,24.669729,17.123953,-0.763642,Right
3141,12.255,33.946438,-0.254397,-16.973253,16.830692,6.686701,-20.367802,-0.012813,0.085487,-33.946476,33.93779,0.674235,0.246515,15.287971,1.094838,16.973431,-23.125654,33.967392,-46.403553,-18.69084,24.870863,17.949219,0.064941,Right
3142,12.27,33.94656,-0.258577,-16.973253,16.822578,6.651402,-20.367788,-0.016748,0.08341,-33.946476,33.940125,0.671544,0.200138,15.815426,1.787693,16.973431,-23.291451,33.963894,-46.740036,-18.692001,25.038641,18.62553,0.895547,Right
3143,12.285001,33.946518,-0.262525,-16.973253,16.833643,6.597129,-20.367802,-0.023141,0.079053,-33.946449,33.93977,0.683524,0.140483,16.34758,2.50321,16.973431,-23.46599,33.95903,-47.09742,-18.6814,25.214954,19.357098,1.752722,Right
3144,12.3,33.946709,-0.26941,-16.973225,16.809547,6.616186,-20.367802,-0.02687,0.074763,-33.946465,33.941315,0.598338,0.158119,16.874132,3.198441,16.973417,-23.632277,33.974087,-47.437714,-18.655392,25.385,20.036825,2.542032,Right
3145,12.315001,33.946575,-0.2662,-16.973253,16.83897,6.462343,-20.367802,-0.044355,0.063439,-33.946491,33.940659,0.540623,0.144486,16.922081,3.268177,16.973431,-23.637154,33.962612,-47.4701,-18.66214,25.398579,20.116301,2.883378,Right
3146,12.33,33.946205,-0.249671,-16.973238,16.878149,8.028847,-18.097364,-0.091265,0.01142,-33.94656,33.938759,0.744176,-0.025381,14.810883,3.108324,19.366222,-23.674187,37.983967,-47.550644,-21.289125,25.436787,18.380095,3.145084,Right
3147,12.345,33.946629,-0.264574,-16.973185,16.848684,9.565106,-17.027128,-0.093792,0.01112,-33.946491,33.933556,0.675861,-0.194551,13.707752,3.017222,20.714216,-23.676783,41.85223,-47.563568,-23.212343,25.443903,17.778532,3.174057,Right
3148,12.360001,33.946655,-0.284368,-16.973156,16.768839,11.133823,-15.503273,-0.081088,0.005806,-33.946491,33.942844,0.317959,-0.229672,12.224618,2.857041,22.40925,-23.684391,45.69611,-47.590382,-25.238396,25.452919,16.64789,3.262658,Right
3149,12.375,33.946941,-0.292305,-16.973171,16.753675,12.594624,-14.189582,-0.06934,0.011051,-33.946507,33.939457,0.170768,-0.216667,10.886844,2.698253,23.916182,-23.685375,49.491444,-47.595573,-27.132572,25.455446,15.702154,3.269639,Right
3150,12.39,33.946682,-0.295092,-16.973185,16.758799,14.021914,-12.800635,-0.055775,0.014917,-33.946491,33.941601,0.031733,-0.100554,9.493225,2.531869,25.477699,-23.686619,53.266243,-47.603374,-29.042553,25.457659,14.674648,3.314554,Right
3151,12.405001,33.94664,-0.274232,-16.973198,16.813576,16.099535,-10.321181,-0.062565,-0.005833,-33.946575,33.939758,0.176506,-0.065146,7.06161,2.214703,28.108755,-23.685444,58.402679,-47.606243,-31.965559,25.45845,12.724069,3.328966,Right
3152,12.42,33.946575,-0.271883,-16.973156,16.816704,17.833965,-9.045383,-0.045175,0.022021,-33.946507,33.93272,0.194852,-0.017089,5.704192,2.076719,29.69116,-23.685293,62.990971,-47.601284,-34.179333,25.458998,11.861785,3.305934,Right
3153,12.435,33.94656,-0.268249,-16.973198,16.816198,19.399254,-7.454141,-0.028386,0.01922,-33.946545,33.935001,0.226475,0.02381,4.121978,1.889968,31.463049,-23.683517,67.282921,-47.608166,-36.305134,25.45923,10.658947,3.273901,Right
3154,12.450001,33.945877,-0.243797,-16.973293,16.826963,20.023096,-7.348519,0.002841,0.050352,-33.946476,33.930973,0.780991,0.001653,3.965635,1.88602,31.6117,-23.692356,69.003624,-47.596256,-36.619102,25.459381,10.551153,3.295006,Right
3155,12.465,33.946232,-0.244193,-16.973211,16.848505,20.091261,-6.993349,0.002541,0.055721,-33.946491,33.936108,0.961363,-0.167927,3.639234,1.861431,32.010544,-23.688122,70.154633,-47.59758,-37.05566,25.459461,10.320143,3.210298,Right
3156,12.48,33.94619,-0.250026,-16.973185,16.824341,20.02453,-6.932082,-0.015231,0.054819,-33.946465,33.937023,1.133497,-0.354596,3.584565,1.866718,32.085823,-23.690498,70.641754,-47.604301,-37.210678,25.459503,10.237921,3.214055,Right
3157,12.495,33.946545,-0.262443,-16.973198,16.804874,19.968592,-6.84874,-0.034479,0.046459,-33.946449,33.940125,1.13388,-0.532208,3.511551,1.86665,32.180122,-23.684978,70.941376,-47.605995,-37.336288,25.459517,10.176954,3.111165,Right
3158,12.51,33.946629,-0.276049,-16.973225,16.794712,19.942827,-6.826487,-0.052674,0.039929,-33.946465,33.940441,1.096655,-0.702075,3.496702,1.872455,32.206581,-23.684256,71.073135,-47.618195,-37.384987,25.45953,10.150946,3.082341,Right
3159,12.525001,33.946766,-0.284628,-16.973211,16.803003,19.946953,-6.806079,-0.06572,0.035285,-33.946449,33.940701,1.058925,-0.850973,3.476908,1.873671,32.229832,-23.679283,71.153633,-47.629082,-37.426254,25.459543,10.130632,2.987525,Right
3160,12.54,33.947227,-0.298015,-16.973225,16.829901,19.374365,-6.799044,-0.074968,0.02911,-33.946476,33.935524,0.912144,-0.921898,3.160028,1.620558,31.5137,-23.354836,69.509468,-47.016769,-36.494644,25.144617,9.372263,2.777087,Right
3161,12.555,33.946861,-0.29546,-16.973198,16.819054,18.233654,-6.79388,-0.08091,0.020859,-33.946491,33.940521,0.990869,-1.024378,2.57158,1.174547,30.220718,-22.768394,66.823372,-45.862999,-34.954475,24.566305,8.104716,2.168817,Right
3162,12.570001,33.947323,-0.307782,-16.973225,16.818768,17.558477,-6.791817,-0.091429,0.021556,-33.946476,33.941082,0.910287,-1.028886,2.270505,0.95262,29.61816,-22.50923,65.004387,-45.310452,-34.053768,24.291718,7.439702,1.847348,Right
3163,12.585,33.94701,-0.295269,-16.973198,16.8477,16.918911,-6.790479,-0.092945,0.022799,-33.946507,33.938965,0.963344,-0.899345,1.88546,0.639306,28.737488,-22.119936,62.916561,-44.545673,-33.02895,23.907684,6.586078,1.474733,Right
3164,12.6,33.947189,-0.302127,-16.973225,16.847837,16.262762,-6.789877,-0.093068,0.025354,-33.946476,33.937981,0.88858,-0.925928,1.533255,0.389225,28.015892,-21.796049,61.053722,-43.88596,-32.093746,23.577444,5.842039,1.092625,Right
3165,12.615001,33.946999,-0.292195,-16.973211,16.856102,15.637172,-6.789522,-0.087932,0.02799,-33.946491,33.938267,0.919371,-0.862407,1.184246,0.098368,27.211391,-21.446821,59.114235,-43.192055,-31.152098,23.229338,5.059217,0.719875,Right
3166,12.63,33.947025,-0.298356,-16.973171,16.831266,14.484646,-6.789359,-0.071157,0.02922,-33.946533,33.938786,0.876382,-0.924589,0.527373,-0.152709,26.472338,-21.113029,57.249374,-42.502766,-30.233656,22.89097,4.299427,0.317754,Right
3167,12.645,33.946629,-0.298752,-16.973225,16.832865,13.657865,-6.789263,-0.081853,0.029302,-33.946476,33.942272,0.767754,-0.805553,0.221708,-0.656272,24.989531,-20.474325,54.265896,-41.153774,-28.484634,22.234861,2.874103,-0.395249,Right
3168,12.660001,33.94701,-0.298083,-16.973211,16.82165,12.948468,-6.789222,-0.080214,0.030271,-33.946507,33.937298,0.695177,-0.707498,-0.179552,-0.901804,24.329994,-20.186365,52.162975,-40.585857,-27.582941,21.946833,2.124763,-0.703537,Right
3169,12.675,33.946846,-0.298862,-16.973225,16.814793,12.254043,-6.789195,-0.079995,0.031173,-33.946507,33.937515,0.71232,-0.801113,-0.518247,-1.18527,23.442179,-19.784039,49.956074,-39.774952,-26.58983,21.54463,1.276508,-1.073146,Right
3170,12.690001,33.946629,-0.288903,-16.973198,16.826418,11.575217,-6.789181,-0.079941,0.030148,-33.946491,33.9366,0.710913,-0.631109,-0.875261,-1.468941,22.667458,-19.457993,48.012363,-39.089104,-25.614616,21.209364,0.476583,-1.544948,Right
3171,12.705,33.946766,-0.290816,-16.973211,16.807894,10.907539,-6.789181,-0.078083,0.029288,-33.946507,33.937721,0.640672,-0.619881,-1.215378,-1.717301,21.895716,-19.110855,46.053478,-38.372059,-24.720709,20.856831,-0.299039,-1.962464,Right
3172,12.72,33.946396,-0.287647,-16.973198,16.803003,9.725548,-6.789181,-0.067004,0.025463,-33.946507,33.936615,0.330936,-0.454344,-1.861705,-2.216997,20.415804,-18.454243,43.035301,-37.080441,-22.99819,20.201965,-1.768486,-2.730095,Right
3173,12.735001,33.946312,-0.270885,-16.973238,16.807102,8.973886,-6.789167,-0.070091,0.0256,-33.946491,33.938828,0.412543,-0.306266,-2.164801,-2.460166,19.749506,-18.177401,40.898926,-36.463814,-22.130127,19.910944,-2.475903,-3.226281,Right
3174,12.75,33.946602,-0.284054,-16.973225,16.798153,8.269993,-6.789167,-0.067236,0.028618,-33.946476,33.937996,0.409265,-0.387586,-2.559791,-2.741638,18.861609,-17.778791,38.734768,-35.657917,-21.052761,19.508673,-3.359347,-3.716688,Right
3175,12.765,33.946465,-0.279519,-16.973225,16.824791,7.577918,-6.789167,-0.064996,0.029138,-33.946491,33.937763,0.394143,-0.25855,-2.901464,-3.020815,18.085413,-17.450314,36.799065,-34.978275,-20.075142,19.172832,-4.152427,-4.189297,Right
3176,12.780001,33.946629,-0.277265,-16.973238,16.803289,6.847784,-6.789167,-0.074394,0.02381,-33.946476,33.939224,0.402366,-0.157982,-3.269079,-3.277207,17.313492,-17.104118,34.87627,-34.259396,-19.13274,18.820164,-4.837072,-4.754754,Right
3177,12.795,33.946465,-0.276131,-16.973238,16.820763,6.779318,-8.048914,-0.068684,0.045025,-33.946476,33.937229,0.33069,0.078028,-2.708908,-3.93647,17.250463,-18.026604,34.716076,-36.432243,-19.05232,20.369686,-4.643054,-5.901721,Right
3178,12.81,33.946804,-0.291471,-16.973225,16.783728,6.853713,-9.102853,-0.045585,0.05262,-33.946476,33.93708,0.205438,0.138516,-2.254932,-4.524508,17.076921,-18.754948,34.288013,-38.630527,-18.912725,21.608219,-4.455647,-7.011353,Right
3179,12.825001,33.946449,-0.28766,-16.973225,16.834122,6.846322,-10.406627,-0.029916,0.062537,-33.946476,33.939468,0.181451,0.293261,-1.635024,-5.17477,17.044519,-19.709877,34.184605,-41.183746,-18.800819,23.223969,-3.927099,-8.161871,Right
3180,12.84,33.946766,-0.284245,-16.973225,16.806664,6.865857,-11.692984,-0.01784,0.067004,-33.946449,33.932095,0.12028,0.445028,-1.025894,-5.831479,17.00351,-20.666897,34.119186,-43.768986,-18.839342,24.813354,-3.723013,-9.345434,Right
3181,12.855,33.946507,-0.283057,-16.973253,16.78821,6.88494,-13.031427,-0.00444,0.073547,-33.946476,33.934811,0.207392,0.507551,-0.371972,-6.494403,16.992077,-21.667328,34.085541,-46.407597,-18.77828,26.481396,-3.216118,-10.5339,Right
3182,12.87,33.947094,-0.279737,-16.973267,16.825214,6.803565,-15.498997,0.000369,0.089161,-33.946476,33.932613,0.061226,0.66761,0.892911,-7.768698,16.981981,-23.569849,34.078671,-50.114273,-18.839437,29.239944,-2.289493,-12.704343,Right
3183,12.885,33.946247,-0.274697,-16.973238,16.805025,6.882577,-16.763102,0.007254,0.076498,-33.946476,33.934704,0.188472,0.68082,1.48491,-8.356874,16.97843,-24.48299,34.042934,-53.399826,-18.745619,31.105091,-1.757708,-13.818893,Right
3184,12.900001,33.94693,-0.284901,-16.973253,16.801172,6.902043,-18.350519,0.018141,0.078793,-33.946465,33.939934,0.128216,0.676872,2.266667,-9.132824,16.975847,-25.664696,34.056854,-56.484695,-18.806639,33.049824,-1.174219,-15.209985,Right
3185,12.915,33.946438,-0.282702,-16.973253,16.815475,6.905745,-19.712965,0.023496,0.077673,-33.946491,33.938583,0.25743,0.672432,2.944618,-9.801458,16.97481,-26.68656,34.048889,-59.432209,-18.715239,34.810181,-0.655029,-16.404135,Right
3186,12.93,33.946751,-0.28583,-16.973238,16.829353,6.91472,-19.861153,0.029629,0.05848,-33.946476,33.940918,0.254602,0.660616,3.048669,-9.878038,16.97414,-26.785967,34.045776,-59.92263,-18.762188,34.993069,-0.518534,-16.532856,Right
3187,12.945001,33.946205,-0.279245,-16.973253,16.81669,6.878588,-20.171516,0.032088,0.067291,-33.946491,33.942284,0.376057,0.658949,4.199159,-10.013823,16.973867,-24.931107,34.03598,-56.59201,-18.701385,32.30864,0.57028,-15.76864,Right
3188,12.96,33.946438,-0.269642,-16.973253,16.786776,6.681769,-20.237099,0.018045,0.064627,-33.946491,33.938023,0.395318,0.530624,4.65797,-10.042318,16.973661,-24.227432,34.046497,-53.257542,-18.760809,29.980898,2.272868,-15.17459,Right
3189,12.975,33.946354,-0.286253,-16.973307,16.746162,6.431347,-20.311249,-0.013237,0.057961,-33.946491,33.941162,0.380332,0.194524,5.338353,-10.075895,16.973595,-23.003695,33.982403,-49.849453,-18.713694,27.612448,3.667074,-14.419145,Right
3190,12.990001,33.945766,-0.265312,-16.973267,16.776857,6.405092,-20.333433,-0.031323,0.044669,-33.946476,33.936054,0.254834,0.556305,5.883634,-10.076059,16.973539,-21.944046,33.964592,-46.409988,-18.693655,25.347597,5.011228,-13.745797,Right
3191,13.005,33.945755,-0.240996,-16.973267,16.838985,6.267778,-20.351847,-0.062305,0.031924,-33.946476,33.929565,0.161192,0.581522,6.478708,-10.108953,16.973513,-20.821449,33.944798,-43.051571,-18.683586,23.045427,6.20632,-13.102557,Right
3192,13.02,33.946697,-0.230369,-16.973253,16.950905,6.364384,-20.358635,-0.067482,0.029247,-33.946491,33.926315,0.179716,0.345826,6.985289,-9.516707,16.973499,-20.838566,33.951656,-42.669258,-18.677809,23.03756,6.973582,-12.499355,Right
3193,13.035001,33.945919,-0.21526,-16.973225,16.900566,6.417782,-20.363348,-0.068835,0.027075,-33.946476,33.930454,0.187543,0.297345,7.523795,-8.990605,16.973499,-20.739296,33.951122,-42.078842,-18.672686,22.654139,7.773575,-11.59732,Right
3194,13.05,33.946957,-0.216203,-16.973225,16.922462,6.390489,-20.365316,-0.072222,0.026378,-33.946476,33.927898,0.253332,-0.113217,8.04028,-8.370547,16.973499,-20.824755,33.957039,-42.191826,-18.670444,22.725843,8.484694,-10.795824,Right
3195,13.065001,33.946793,-0.21175,-16.973238,16.902164,6.45849,-20.366558,-0.069818,0.030435,-33.946465,33.926754,0.309722,-0.266541,8.56921,-7.732116,16.973457,-20.931416,34.027348,-42.312843,-18.584959,22.765253,9.140227,-9.910358,Right
3196,13.08,33.947296,-0.231776,-16.973253,16.810572,6.471577,-20.367119,-0.066226,0.038003,-33.946476,33.929649,0.43343,-0.610947,9.066898,-7.077852,16.973457,-21.065903,34.091373,-42.563812,-18.568361,22.899672,9.698091,-9.169557,Right
3197,13.095,33.946629,-0.261788,-16.973293,16.737694,6.743104,-20.367447,-0.034752,0.057783,-33.946476,33.94574,0.400591,-0.558505,10.081687,-5.793257,16.973471,-21.423531,34.045681,-43.091488,-18.6059,23.194981,11.075056,-7.705259,Right
3198,13.110001,33.94701,-0.279041,-16.973238,16.756025,6.607388,-20.367598,-0.039683,0.06322,-33.946476,33.938705,0.336414,-0.566004,10.521729,-5.20067,16.973471,-21.564123,34.065556,-43.350529,-18.651047,23.327856,11.498719,-6.958775,Right
3199,13.125,33.946793,-0.27915,-16.973267,16.781065,6.653779,-20.367693,-0.034875,0.071744,-33.946449,33.937885,0.591617,-0.548369,11.12967,-4.413641,16.973471,-21.782566,34.084038,-43.699005,-18.606897,23.520741,12.312632,-6.076778,Right
3200,13.14,33.946735,-0.280967,-16.973238,16.829218,6.740932,-20.36772,-0.025067,0.073916,-33.946476,33.938541,0.645603,-0.451885,11.664706,-3.720527,16.973471,-21.95108,34.061539,-44.022812,-18.626104,23.68502,13.02278,-5.238523,Right
3201,13.155001,33.946846,-0.283863,-16.973253,16.824532,6.586966,-20.367762,-0.033126,0.06919,-33.946465,33.9366,0.335786,-0.333327,12.195167,-3.023848,16.973431,-22.129457,34.014931,-44.363445,-18.692467,23.859148,13.726932,-4.340571,Right
3202,13.17,33.946476,-0.275571,-16.973253,16.816336,6.636185,-20.367775,-0.030162,0.071102,-33.946465,33.937229,0.467281,-0.28527,13.195816,-1.708845,16.973484,-22.448755,33.995872,-45.017914,-18.695772,24.185768,15.125564,-2.954016,Right
3203,13.185,33.946449,-0.275393,-16.973225,16.794096,6.643493,-20.367775,-0.027608,0.072769,-33.946476,33.937271,0.354022,-0.242718,13.659204,-1.084456,16.973444,-22.590673,33.933132,-45.309849,-18.753391,24.33065,15.74513,-2.31609,Right
3204,13.200001,33.946396,-0.272128,-16.973238,16.822004,6.639436,-20.367788,-0.025436,0.07658,-33.946465,33.936081,0.523684,-0.239262,14.269945,-0.276541,16.973484,-22.794117,33.960358,-45.706436,-18.69166,24.53158,16.584793,-1.549784,Right
3205,13.215,33.946465,-0.273768,-16.973238,16.810667,6.624846,-20.367775,-0.02672,0.076416,-33.946476,33.937817,0.599609,-0.213157,14.793616,0.422679,16.973471,-22.957481,33.951138,-46.043755,-18.694118,24.699316,17.280132,-0.814691,Right
3206,13.23,33.946533,-0.276582,-16.973238,16.799915,6.657126,-20.367788,-0.024766,0.077728,-33.946465,33.938717,0.661709,-0.153556,15.336234,1.135683,16.973484,-23.133278,33.970245,-46.391453,-18.673601,24.875494,17.97352,0.042853,Right
3207,13.245,33.946285,-0.269847,-16.973253,16.834709,6.635829,-20.367775,-0.025695,0.077167,-33.946449,33.947216,0.86182,-0.093287,16.309782,2.409882,16.973499,-23.478624,33.975426,-47.031288,-18.673641,25.202852,19.283031,1.850544,Right
3208,13.26,33.946411,-0.267661,-16.973238,16.807184,6.67998,-20.367788,-0.022512,0.074285,-33.946491,33.939892,0.922909,-0.063384,16.779549,3.055444,16.973484,-23.603058,33.957241,-47.337734,-18.674763,25.348417,19.897474,2.295777,Right
3209,13.275001,33.946438,-0.265899,-16.973253,16.827988,6.620708,-20.367775,-0.026993,0.072386,-33.946465,33.941383,0.962797,-0.038618,16.920427,3.250064,16.973499,-23.64184,33.953854,-47.440418,-18.669489,25.392117,20.087696,2.49321,Right
